channel_name,channel_slug,video_id,entry_title,video_url,live_status,duration_seconds,view_count,source_tab,fetched_at,workflow_status,transcript_status,needs_review,transcript_provider,transcript_artifact_path,transcript_requested_at,transcript_completed_at,transcript_error,json_path
Kenny Finance,kenny-finance-streams,MTovISksVi0,[92/365] PREPPING FOR APRIL EARNINGS SEASON,https://www.youtube.com/watch?v=MTovISksVi0,was_live,7102.0,246,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/MTovISksVi0.json,2026-05-06T03:13:36.691369+00:00,2026-05-06T03:13:41.329900+00:00,,data/raw/youtube/kenny-finance-streams/videos/MTovISksVi0.json
Kenny Finance,kenny-finance-streams,MaAFwdMXCMI,[122/365] ADDING NEW RETAILERS TO MY NEW MALL!,https://www.youtube.com/watch?v=MaAFwdMXCMI,was_live,8764.0,324,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/MaAFwdMXCMI.json,2026-05-06T03:12:53.021096+00:00,2026-05-06T03:13:00.250787+00:00,,data/raw/youtube/kenny-finance-streams/videos/MaAFwdMXCMI.json
Kenny Finance,kenny-finance-streams,Mh_CNIsjcRk,[107/365] MARKETS ARE BACK?,https://www.youtube.com/watch?v=Mh_CNIsjcRk,was_live,6376.0,205,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/Mh_CNIsjcRk.json,2026-05-06T03:13:04.849036+00:00,2026-05-06T03:13:13.155060+00:00,,data/raw/youtube/kenny-finance-streams/videos/Mh_CNIsjcRk.json
Kenny Finance,kenny-finance-streams,NJmzR1uN5P0,[19/365] FINDING THE BEST STOCK TO BUY IN 2026,https://www.youtube.com/watch?v=NJmzR1uN5P0,was_live,9360.0,204,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/NJmzR1uN5P0.json,2026-05-06T03:13:49.411402+00:00,2026-05-06T03:13:56.274863+00:00,,data/raw/youtube/kenny-finance-streams/videos/NJmzR1uN5P0.json
Kenny Finance,kenny-finance-streams,NLhU11m19q4,[37/365] HELPING CHAT BUILD GENERATIONAL WEALTH AND ARC RAIDERS (12 HR STREAM!),https://www.youtube.com/watch?v=NLhU11m19q4,was_live,42900.0,495,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/NLhU11m19q4.json,2026-05-06T03:13:56.274863+00:00,2026-05-06T03:14:00.318727+00:00,,data/raw/youtube/kenny-finance-streams/videos/NLhU11m19q4.json
Kenny Finance,kenny-finance-streams,P4jnD7cJW88,[16/365] MAKING CHAT PRIVATE EQUITY INVESTORS ON STREAM,https://www.youtube.com/watch?v=P4jnD7cJW88,was_live,9641.0,275,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/P4jnD7cJW88.json,2026-05-06T03:18:53.175425+00:00,2026-05-06T03:18:59.927351+00:00,,data/raw/youtube/kenny-finance-streams/videos/P4jnD7cJW88.json
Kenny Finance,kenny-finance-streams,PG9pmD6L-Fg,🔴LIVE! SOURCING BUSINESSES TODAY,https://www.youtube.com/watch?v=PG9pmD6L-Fg,was_live,5583.0,193,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/PG9pmD6L-Fg.json,2026-05-06T03:14:34.529853+00:00,2026-05-06T03:14:39.292135+00:00,,data/raw/youtube/kenny-finance-streams/videos/PG9pmD6L-Fg.json
Kenny Finance,kenny-finance-streams,PPRZqW30cEk,[26/365] EXPLAINING THE GOLD RALLY,https://www.youtube.com/watch?v=PPRZqW30cEk,was_live,8632.0,177,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/PPRZqW30cEk.json,2026-05-06T03:14:39.292135+00:00,2026-05-06T03:14:43.244557+00:00,,data/raw/youtube/kenny-finance-streams/videos/PPRZqW30cEk.json
Kenny Finance,kenny-finance-streams,QPQJKaKPcnM,[57/365] SOURCING AFFORDABLE BUSINESSES TO BUY,https://www.youtube.com/watch?v=QPQJKaKPcnM,was_live,9067.0,435,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/QPQJKaKPcnM.json,2026-05-06T03:14:46.030773+00:00,2026-05-06T03:14:48.558564+00:00,,data/raw/youtube/kenny-finance-streams/videos/QPQJKaKPcnM.json
Kenny Finance,kenny-finance-streams,RuruU0PjpwI,[48/365] PLAYING GUESS THAT BUSINESS,https://www.youtube.com/watch?v=RuruU0PjpwI,was_live,8175.0,356,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/RuruU0PjpwI.json,2026-05-06T03:14:48.560073+00:00,2026-05-06T03:14:54.057991+00:00,,data/raw/youtube/kenny-finance-streams/videos/RuruU0PjpwI.json
Kenny Finance,kenny-finance-streams,RuweI3-zoe8,[87/365] SOURCING SUBS A BUSINESS ON A SATURDAY,https://www.youtube.com/watch?v=RuweI3-zoe8,was_live,8489.0,332,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/RuweI3-zoe8.json,2026-05-06T03:14:54.059058+00:00,2026-05-06T03:14:55.996962+00:00,,data/raw/youtube/kenny-finance-streams/videos/RuweI3-zoe8.json
Kenny Finance,kenny-finance-streams,SME0LaYCEJI,[18/365] LEARNING EVERYTHING ABOUT QUANTUM COMPUTING,https://www.youtube.com/watch?v=SME0LaYCEJI,was_live,8389.0,218,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/SME0LaYCEJI.json,2026-05-06T03:15:06.216536+00:00,2026-05-06T03:15:09.988249+00:00,,data/raw/youtube/kenny-finance-streams/videos/SME0LaYCEJI.json
Kenny Finance,kenny-finance-streams,TE5vnGvqGQs,[22/365] RANKING GROCERY STORES AND REACTING TO BITGO IPO,https://www.youtube.com/watch?v=TE5vnGvqGQs,was_live,9171.0,174,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/TE5vnGvqGQs.json,2026-05-06T03:15:25.632789+00:00,2026-05-06T03:15:29.961846+00:00,,data/raw/youtube/kenny-finance-streams/videos/TE5vnGvqGQs.json
Kenny Finance,kenny-finance-streams,Uu6nSYuh-Cs,[59/365] SCALING SMALL BUSINESS SATURDAYS (AI EDITION),https://www.youtube.com/watch?v=Uu6nSYuh-Cs,was_live,12579.0,292,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/Uu6nSYuh-Cs.json,2026-05-06T03:15:37.923865+00:00,2026-05-06T03:15:41.116797+00:00,,data/raw/youtube/kenny-finance-streams/videos/Uu6nSYuh-Cs.json
Kenny Finance,kenny-finance-streams,VbW3s5s5NpU,[63/365] BUYING EMPTY CASTLES IN JAPAN,https://www.youtube.com/watch?v=VbW3s5s5NpU,was_live,5721.0,345,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/VbW3s5s5NpU.json,2026-05-06T03:15:58.932424+00:00,2026-05-06T03:16:04.367833+00:00,,data/raw/youtube/kenny-finance-streams/videos/VbW3s5s5NpU.json
Kenny Finance,kenny-finance-streams,VpQhvmZBIkQ,🔴LIVE! CHAT CAPITAL! VISION BOARDING,https://www.youtube.com/watch?v=VpQhvmZBIkQ,was_live,10481.0,366,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/VpQhvmZBIkQ.json,2026-05-06T03:16:15.565523+00:00,2026-05-06T03:16:21.348165+00:00,,data/raw/youtube/kenny-finance-streams/videos/VpQhvmZBIkQ.json
Kenny Finance,kenny-finance-streams,Wnjvc98VxR8,[97/365] HORMUZ RE-OPENS | 2-WEEK CEASEFIRE | MARKETS ARE BACK?,https://www.youtube.com/watch?v=Wnjvc98VxR8,was_live,7413.0,510,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/Wnjvc98VxR8.json,2026-05-06T03:16:29.056602+00:00,2026-05-06T03:16:35.225863+00:00,,data/raw/youtube/kenny-finance-streams/videos/Wnjvc98VxR8.json
Kenny Finance,kenny-finance-streams,XcvmcWKRyDI,[25/365] WHAT ACTUALLY HAPPENED AT DAVOS 2026 (WORLD ECONOMIC FORUM),https://www.youtube.com/watch?v=XcvmcWKRyDI,was_live,10005.0,289,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/XcvmcWKRyDI.json,2026-05-06T03:16:41.626707+00:00,2026-05-06T03:16:45.020906+00:00,,data/raw/youtube/kenny-finance-streams/videos/XcvmcWKRyDI.json
Kenny Finance,kenny-finance-streams,XwIFCLRAa08,[34/365] THE BEGINNING OF THE END FOR SOFTWARE,https://www.youtube.com/watch?v=XwIFCLRAa08,was_live,11826.0,206,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/XwIFCLRAa08.json,2026-05-06T03:16:50.990038+00:00,2026-05-06T03:16:55.773145+00:00,,data/raw/youtube/kenny-finance-streams/videos/XwIFCLRAa08.json
Kenny Finance,kenny-finance-streams,YIOxvcFSN0o,[79/365] DAY 4 in MIAMI. HUNTING FOR DEALS AND REAL ESTATE,https://www.youtube.com/watch?v=YIOxvcFSN0o,was_live,5385.0,175,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/YIOxvcFSN0o.json,2026-05-06T03:17:28.072025+00:00,2026-05-06T03:17:32.622879+00:00,,data/raw/youtube/kenny-finance-streams/videos/YIOxvcFSN0o.json
Kenny Finance,kenny-finance-streams,YKPADht0BOs,[89/365] DUMPSTER DIVING IN MARKET SELLOFF,https://www.youtube.com/watch?v=YKPADht0BOs,was_live,7666.0,238,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/YKPADht0BOs.json,2026-05-06T03:17:32.622879+00:00,2026-05-06T03:17:43.598949+00:00,,data/raw/youtube/kenny-finance-streams/videos/YKPADht0BOs.json
Kenny Finance,kenny-finance-streams,aJLEgnWWOwU,[44/365] STOCK PITCH FRIDAYS WITH CHAT CAPITAL,https://www.youtube.com/watch?v=aJLEgnWWOwU,was_live,8575.0,226,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/aJLEgnWWOwU.json,2026-05-06T03:07:12.895785+00:00,2026-05-06T03:07:14.593652+00:00,,data/raw/youtube/kenny-finance-streams/videos/aJLEgnWWOwU.json
Kenny Finance,kenny-finance-streams,atn8WAbcjxw,[90/365] IS THE WAR OVER? MARKETS BACK? | 1Q OF CHAT CAPITAL STREAMS COMPLETE!,https://www.youtube.com/watch?v=atn8WAbcjxw,was_live,7767.0,154,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/atn8WAbcjxw.json,2026-05-06T03:07:16.421612+00:00,2026-05-06T03:07:18.619177+00:00,,data/raw/youtube/kenny-finance-streams/videos/atn8WAbcjxw.json
Kenny Finance,kenny-finance-streams,cZkW6IEw5kQ,[75/365] NVIDIA GTC 2026 AND FINISHING MY VIBE CODING PROJECT!,https://www.youtube.com/watch?v=cZkW6IEw5kQ,was_live,4602.0,216,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/cZkW6IEw5kQ.json,2026-05-06T03:07:35.035215+00:00,2026-05-06T03:07:40.575259+00:00,,data/raw/youtube/kenny-finance-streams/videos/cZkW6IEw5kQ.json
Kenny Finance,kenny-finance-streams,cg0iLpCc34s,[113/365] INTEL JUST SHOCKED THE AI NON-BELEIVERS,https://www.youtube.com/watch?v=cg0iLpCc34s,was_live,6200.0,285,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/cg0iLpCc34s.json,2026-05-06T03:07:30.477966+00:00,2026-05-06T03:07:32.434643+00:00,,data/raw/youtube/kenny-finance-streams/videos/cg0iLpCc34s.json
Kenny Finance,kenny-finance-streams,dG_vVb9BEjs,[91/365] MAKING A PERSONAL ASSISTANT ON CLAUDE,https://www.youtube.com/watch?v=dG_vVb9BEjs,was_live,5932.0,327,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/dG_vVb9BEjs.json,2026-05-06T03:07:40.576260+00:00,2026-05-06T03:07:43.934655+00:00,,data/raw/youtube/kenny-finance-streams/videos/dG_vVb9BEjs.json
Kenny Finance,kenny-finance-streams,dXTFYZzWeIQ,[24/365] REACTING TO INTEL EARNINGS (AI BOOM OVER?),https://www.youtube.com/watch?v=dXTFYZzWeIQ,was_live,13571.0,350,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/dXTFYZzWeIQ.json,2026-05-06T03:07:51.466439+00:00,2026-05-06T03:07:53.817440+00:00,,data/raw/youtube/kenny-finance-streams/videos/dXTFYZzWeIQ.json
Kenny Finance,kenny-finance-streams,e-xf_sWB07Q,CES 2026 RECAP,https://www.youtube.com/watch?v=e-xf_sWB07Q,was_live,852.0,114,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/e-xf_sWB07Q.json,2026-05-06T03:18:41.609293+00:00,2026-05-06T03:18:43.491605+00:00,,data/raw/youtube/kenny-finance-streams/videos/e-xf_sWB07Q.json
Kenny Finance,kenny-finance-streams,fmF8Q5T7RBc,[46/365] Testing AI Software for Boring Businesses,https://www.youtube.com/watch?v=fmF8Q5T7RBc,was_live,10172.0,307,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/fmF8Q5T7RBc.json,2026-05-06T03:10:12.959361+00:00,2026-05-06T03:10:29.014041+00:00,,data/raw/youtube/kenny-finance-streams/videos/fmF8Q5T7RBc.json
Kenny Finance,kenny-finance-streams,g5WICkrIrVk,🔴LIVE! CHAT CAPITAL! 2026 PREDICTIONS,https://www.youtube.com/watch?v=g5WICkrIrVk,was_live,14921.0,547,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/g5WICkrIrVk.json,2026-05-06T03:10:29.015072+00:00,2026-05-06T03:10:30.864171+00:00,,data/raw/youtube/kenny-finance-streams/videos/g5WICkrIrVk.json
Kenny Finance,kenny-finance-streams,gbOqbKFRzW0,[40/365] BUYING A ROOFING COMPANY WITH CHAT,https://www.youtube.com/watch?v=gbOqbKFRzW0,was_live,7401.0,263,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/gbOqbKFRzW0.json,2026-05-06T03:10:34.059359+00:00,2026-05-06T03:10:37.612217+00:00,,data/raw/youtube/kenny-finance-streams/videos/gbOqbKFRzW0.json
Kenny Finance,kenny-finance-streams,gfrRYI_SoQo,[49/365] FINDING THE BEST INTERNATIONAL STOCKS (ASIA),https://www.youtube.com/watch?v=gfrRYI_SoQo,was_live,7636.0,232,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/gfrRYI_SoQo.json,2026-05-06T03:10:40.641025+00:00,2026-05-06T03:10:42.694960+00:00,,data/raw/youtube/kenny-finance-streams/videos/gfrRYI_SoQo.json
Kenny Finance,kenny-finance-streams,gwucqK2GVDU,[42/365] CONSUMER EARNINGS WITH CHAT CAPITAL,https://www.youtube.com/watch?v=gwucqK2GVDU,was_live,9590.0,150,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/gwucqK2GVDU.json,2026-05-06T03:10:42.694960+00:00,2026-05-06T03:10:45.184637+00:00,,data/raw/youtube/kenny-finance-streams/videos/gwucqK2GVDU.json
Kenny Finance,kenny-finance-streams,h0Y1j_UPReE,[15/365] REACTING TO TSMC EARNINGS AND FINDING AI STOCKS,https://www.youtube.com/watch?v=h0Y1j_UPReE,was_live,9069.0,161,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/h0Y1j_UPReE.json,2026-05-06T03:10:45.185493+00:00,2026-05-06T03:10:52.897658+00:00,,data/raw/youtube/kenny-finance-streams/videos/h0Y1j_UPReE.json
Kenny Finance,kenny-finance-streams,h7y8H3pqY3g,[60/365] SMALL CAP STOCK SUNDAYS!,https://www.youtube.com/watch?v=h7y8H3pqY3g,was_live,10317.0,242,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/h7y8H3pqY3g.json,2026-05-06T03:10:58.051930+00:00,2026-05-06T03:11:05.342175+00:00,,data/raw/youtube/kenny-finance-streams/videos/h7y8H3pqY3g.json
Kenny Finance,kenny-finance-streams,hSSpEemhi6E,[31/365] VIBE CODING A BILLION DOLLAR IDEA,https://www.youtube.com/watch?v=hSSpEemhi6E,was_live,22409.0,406,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/hSSpEemhi6E.json,2026-05-06T03:11:05.343310+00:00,2026-05-06T03:11:08.156836+00:00,,data/raw/youtube/kenny-finance-streams/videos/hSSpEemhi6E.json
Kenny Finance,kenny-finance-streams,htlJE56Nd74,[112/365] UNPACKING TESLA'S EARNINGS,https://www.youtube.com/watch?v=htlJE56Nd74,was_live,6975.0,311,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/htlJE56Nd74.json,2026-05-06T03:11:08.157924+00:00,2026-05-06T03:11:10.127449+00:00,,data/raw/youtube/kenny-finance-streams/videos/htlJE56Nd74.json
Kenny Finance,kenny-finance-streams,hvroD62hP0k,[86/365] BUILDING AI SOURCING AGENT FOR PRIVATE EQUITY,https://www.youtube.com/watch?v=hvroD62hP0k,was_live,9056.0,302,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/hvroD62hP0k.json,2026-05-06T03:11:12.302388+00:00,2026-05-06T03:11:25.110784+00:00,,data/raw/youtube/kenny-finance-streams/videos/hvroD62hP0k.json
Kenny Finance,kenny-finance-streams,i_wXBBXmfsk,[74/365] VIBE CODING A BILLION DOLLAR BUSINESS,https://www.youtube.com/watch?v=i_wXBBXmfsk,was_live,19281.0,628,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/i_wXBBXmfsk.json,2026-05-06T03:11:25.110784+00:00,2026-05-06T03:11:34.023716+00:00,,data/raw/youtube/kenny-finance-streams/videos/i_wXBBXmfsk.json
Kenny Finance,kenny-finance-streams,ibngu1PdgHk,[110/365] SOURCING ACQUISITIONS AND STOCKS,https://www.youtube.com/watch?v=ibngu1PdgHk,was_live,5841.0,338,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/ibngu1PdgHk.json,2026-05-06T03:11:34.023716+00:00,2026-05-06T03:11:37.635579+00:00,,data/raw/youtube/kenny-finance-streams/videos/ibngu1PdgHk.json
Kenny Finance,kenny-finance-streams,j9msVnWNgJQ,[62/365] DUMPSTER DIVING IN THE SELLOFF,https://www.youtube.com/watch?v=j9msVnWNgJQ,was_live,6114.0,308,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/j9msVnWNgJQ.json,2026-05-06T03:11:42.996993+00:00,2026-05-06T03:11:46.304403+00:00,,data/raw/youtube/kenny-finance-streams/videos/j9msVnWNgJQ.json
Kenny Finance,kenny-finance-streams,kDjvq-jqcOc,[66/365] SOURCING YOU A BUSINESS ON A SATURDAY,https://www.youtube.com/watch?v=kDjvq-jqcOc,was_live,5730.0,407,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/kDjvq-jqcOc.json,2026-05-06T03:12:06.518301+00:00,2026-05-06T03:12:08.466208+00:00,,data/raw/youtube/kenny-finance-streams/videos/kDjvq-jqcOc.json
Kenny Finance,kenny-finance-streams,kEBNBJtUxzY,[80/365] DAY 5 in MIAMI. HUNTING FOR DEALS AND REAL ESTATE,https://www.youtube.com/watch?v=kEBNBJtUxzY,was_live,1312.0,133,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/kEBNBJtUxzY.json,2026-05-06T03:12:15.562566+00:00,2026-05-06T03:12:17.265783+00:00,,data/raw/youtube/kenny-finance-streams/videos/kEBNBJtUxzY.json
Kenny Finance,kenny-finance-streams,lWAYai23RKc,[100/365] I VIBE CODED FOR 100 DAYS STRAIGHT,https://www.youtube.com/watch?v=lWAYai23RKc,was_live,6163.0,390,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/lWAYai23RKc.json,2026-05-06T03:12:48.769025+00:00,2026-05-06T03:12:53.020097+00:00,,data/raw/youtube/kenny-finance-streams/videos/lWAYai23RKc.json
Kenny Finance,kenny-finance-streams,leAI8DbVoVY,[39/365] ECONOMICS OF SUPERBOWL ADS,https://www.youtube.com/watch?v=leAI8DbVoVY,was_live,7860.0,243,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/leAI8DbVoVY.json,2026-05-06T03:12:40.755837+00:00,2026-05-06T03:12:43.406215+00:00,,data/raw/youtube/kenny-finance-streams/videos/leAI8DbVoVY.json
Kenny Finance,kenny-finance-streams,mqAdqDZ0h54,"[72/365] FINANCE FRIDAYS! STOCKS, SOURCING and SMART MONEY MOVES",https://www.youtube.com/watch?v=mqAdqDZ0h54,was_live,8223.0,200,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/mqAdqDZ0h54.json,2026-05-06T03:13:20.410735+00:00,2026-05-06T03:13:36.691048+00:00,,data/raw/youtube/kenny-finance-streams/videos/mqAdqDZ0h54.json
Kenny Finance,kenny-finance-streams,n5sdjTYZ210,[67/365] THE OIL CRISIS OF 1973 (AND LESSONS FOR 2026),https://www.youtube.com/watch?v=n5sdjTYZ210,was_live,7502.0,215,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/n5sdjTYZ210.json,2026-05-06T03:13:41.330353+00:00,2026-05-06T03:13:49.411402+00:00,,data/raw/youtube/kenny-finance-streams/videos/n5sdjTYZ210.json
Kenny Finance,kenny-finance-streams,oAsvwKhrGo8,"[84/365] WHAT IS HAPPENING WITH VCX (+1,500%+ above NAV)",https://www.youtube.com/watch?v=oAsvwKhrGo8,was_live,7211.0,276,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/oAsvwKhrGo8.json,2026-05-06T03:14:00.318727+00:00,2026-05-06T03:14:04.232864+00:00,,data/raw/youtube/kenny-finance-streams/videos/oAsvwKhrGo8.json
Kenny Finance,kenny-finance-streams,oYKhLPdMnAs,🔴LIVE AT CES 2026 | DAY 4 (LAST DAY - SLOTS?),https://www.youtube.com/watch?v=oYKhLPdMnAs,was_live,6357.0,200,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/oYKhLPdMnAs.json,2026-05-06T03:14:12.233160+00:00,2026-05-06T03:14:23.606077+00:00,,data/raw/youtube/kenny-finance-streams/videos/oYKhLPdMnAs.json
Kenny Finance,kenny-finance-streams,ocCIkZPBrHE,[33/365] THE NEXT WORLD RESERVE CURRENCY,https://www.youtube.com/watch?v=ocCIkZPBrHE,was_live,9839.0,193,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/ocCIkZPBrHE.json,2026-05-06T03:14:04.233883+00:00,2026-05-06T03:14:06.993328+00:00,,data/raw/youtube/kenny-finance-streams/videos/ocCIkZPBrHE.json
Kenny Finance,kenny-finance-streams,ot__5tKh9us,"[81/365] SOURCING, STOCKS & MIAMI RECAP",https://www.youtube.com/watch?v=ot__5tKh9us,was_live,6529.0,277,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/ot__5tKh9us.json,2026-05-06T03:14:06.994451+00:00,2026-05-06T03:14:12.232492+00:00,,data/raw/youtube/kenny-finance-streams/videos/ot__5tKh9us.json
Kenny Finance,kenny-finance-streams,ozGQDtsnPr0,[71/365] SOURCING ENERGY INVESTMENTS,https://www.youtube.com/watch?v=ozGQDtsnPr0,was_live,7367.0,316,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/ozGQDtsnPr0.json,2026-05-06T03:14:23.606077+00:00,2026-05-06T03:14:27.158112+00:00,,data/raw/youtube/kenny-finance-streams/videos/ozGQDtsnPr0.json
Kenny Finance,kenny-finance-streams,qbTg2jgR1Es,[23/365] PITCHING STOCKS FOR CHAT CAPITAL TODAY,https://www.youtube.com/watch?v=qbTg2jgR1Es,was_live,8966.0,154,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/qbTg2jgR1Es.json,2026-05-06T03:14:43.244973+00:00,2026-05-06T03:14:46.029745+00:00,,data/raw/youtube/kenny-finance-streams/videos/qbTg2jgR1Es.json
Kenny Finance,kenny-finance-streams,sGH_nETrvBQ,[105/365] PREPPING FOR AI EARNINGS SEASON,https://www.youtube.com/watch?v=sGH_nETrvBQ,was_live,6468.0,230,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/sGH_nETrvBQ.json,2026-05-06T03:14:55.997961+00:00,2026-05-06T03:15:06.216536+00:00,,data/raw/youtube/kenny-finance-streams/videos/sGH_nETrvBQ.json
Kenny Finance,kenny-finance-streams,sRtte3uD-vw,[47/365] Mr. Beast is Buying Businesses!,https://www.youtube.com/watch?v=sRtte3uD-vw,was_live,7522.0,268,streams,2026-05-06T02:38:06.455001+00:00,transcript_ready,completed,false,supadata,data/transcripts/youtube/kenny-finance-streams/sRtte3uD-vw.json,2026-05-06T03:15:09.989240+00:00,2026-05-06T03:15:16.526748+00:00,,data/raw/youtube/kenny-finance-streams/videos/sRtte3uD-vw.json
